profile,entry,end,size,name,namespace,memory_block,is_thunk,thunk_target,parameter_count,calling_convention,return_type,caller_count,callers,callee_count,callees,global_ref_count,global_refs,string_count,strings,module,logical_file,owner,original_source,maintained_name,maintained_kind,maintained_confidence,maintained_source_file,maintained_notes,confidence,evidence,status
eur_rev0,0x00104948,0x00104B67,544,FUN_00104948,Global,oot3d_text,false,,2,default,void,0,,5,0x00371EAC;0x00371F1C;0x00371FAC;0x00372070;0x003720A4,9,0x00104B68;0x00104B6C;0x00104B70;0x00104B74;0x00104B78;0x00104B7C;0x00104B80;0x00104B84;0x00104B88,0,,game/effects,src/oot3d/game/effects/native_indirect_roots_tranche_183.cpp,EffDust,,EffDust_NativeDrawCallback_00104948,function,high,analysis/codebin_decompilation_batch_183.md,Original OoT3D literal cell 0x001D36D8 installs this EffDust draw callback root. The Actor dispatch slot fixes the concrete owner and PlayState pointer ABI. The complete native span is SHA-256 pinned; no N64-only evidence is used.,certain,manual_symbol:EffDust_NativeDrawCallback_00104948; confidence:high; source:analysis/codebin_decompilation_batch_183.md,maintained_symbol
eur_rev0,0x00104B8C,0x00104BEF,100,FUN_00104b8c,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00346964;0x00371E6C;0x003769D8,4,0x00104BF0;0x00104BF4;0x003B02C0;0x00588EE4,0,,ui/runtime,src/oot3d/ui/runtime/native_indirect_ready_small_roots.cpp,ui,,UiRoot_Message_GetState_And_Message_ShouldAdvance_00104B8C,function,high,analysis/codebin_decompilation_batch_148.md,"Executes the complete observed native ui root through `Message_GetState`, `Message_ShouldAdvance`, `FUN_00371e6c` and preserves its local field and control-flow effects.",certain,manual_symbol:UiRoot_Message_GetState_And_Message_ShouldAdvance_00104B8C; confidence:high; source:analysis/codebin_decompilation_batch_148.md,maintained_symbol
eur_rev0,0x00104BF8,0x00104C4F,88,FUN_00104bf8,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x00371E40;0x003724DC,4,0x00104B8C;0x00104C50;0x00104C54;0x00104C58,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_small_roots.cpp,actor,,ActorRoot_HasParent_And_GiveItem_00104BF8,function,high,analysis/codebin_decompilation_batch_148.md,"Executes the complete observed native actor root through `Actor_HasParent`, `GiveItem` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_HasParent_And_GiveItem_00104BF8; confidence:high; source:analysis/codebin_decompilation_batch_148.md,maintained_symbol
eur_rev0,0x00104C5C,0x00104D7B,288,EnGo2_GroundRolling,Global,oot3d_text,false,,2,default,void,0,,6,0x003717AC;0x00371808;0x00371AF0;0x00371B34;0x00371CF8;0x00375BCC,15,0x00104D7C;0x00104D80;0x00104D84;0x00104D88;0x00104D8C;0x00104D90;0x00104D94;0x00104D98;0x00104D9C;0x00104DA0;0x00104DA4;0x001173A4;0x001177B8;0x001958B8;0x00525C40,0,,game/actors,src/oot3d/game/actors/En_Go2/z_en_go2.cpp,z_en_go2,,EnGo2_GroundRolling,function,high,analysis/codebin_decompilation_batch_060.md,Maintained EnGo2 workflow entrypoint in multi-actor tranche 060.,certain,manual_symbol:EnGo2_GroundRolling; confidence:high; source:analysis/codebin_decompilation_batch_060.md,maintained_symbol
eur_rev0,0x00104DA8,0x00105357,1412,FUN_00104da8,Global,oot3d_text,false,,0,unknown,undefined,1,0x003F471C,9,0x00371738;0x00372070;0x00372674;0x003727F0;0x003735AC;0x0037378C;0x003738A8;0x003738D0;0x003759D0,30,0x001051B0;0x001051B4;0x001051B8;0x001051BC;0x001051C0;0x001051C4;0x001051C8;0x001051CC;0x001051D0;0x001051D4;0x001051D8;0x004D6EF8;0x004D6EFC;0x004D6F00;0x004D6F04;0x004D6F08;0x004D6F0C;0x004D6F10;0x004D6F14;0x004D6F18;0x004D6F1C;0x004D6F20;0x004D6F24;0x004D6F28;0x004D6F2C;0x004D6F30;0x004D6F34;0x004D6F38;0x004D6F3C;0x004D6F40,0,,game/actors,src/oot3d/game/actors/native_ready_large_band.cpp,actor,,ActorSpawn_SpawnRandomizedDustFormation,function,high,analysis/codebin_decompilation_batch_144.md,Builds the observed transformed positions and spawns the randomized actor and dust formation.,certain,manual_symbol:ActorSpawn_SpawnRandomizedDustFormation; confidence:high; source:analysis/codebin_decompilation_batch_144.md,maintained_symbol
eur_rev0,0x00105358,0x0010542F,216,FUN_00105358,Global,oot3d_text,false,,0,unknown,undefined,0,,5,0x002CFCA0;0x00338F60;0x00371680;0x003716F0;0x003758B0,5,0x00105430;0x00105434;0x00105438;0x0010543C;0x00144F3C,0,,ui/runtime,src/oot3d/ui/runtime/native_indirect_ready_upper_roots.cpp,ui,,UiRoot_Oot3dSinIdx8_And_Oot3dCosIdx8_00105358,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native ui root through `oot3d_sin_idx8`, `oot3d_cos_idx8`, `Math_Atan2S`, `Message_CloseAndResetState` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:UiRoot_Oot3dSinIdx8_And_Oot3dCosIdx8_00105358; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x00105440,0x001054FF,192,FUN_00105440,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x003715D0;0x00371680,5,0x00105500;0x00105504;0x00588846;0x0058887C;0x00588EE2,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_Message_StartActorCutsceneText_And_Message_CloseAndResetState_00105440,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `Message_StartActorCutsceneText`, `Message_CloseAndResetState` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Message_StartActorCutsceneText_And_Message_CloseAndResetState_00105440; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x00105508,0x00105A87,1340,FUN_00105508,Global,oot3d_text,false,,0,unknown,undefined,1,0x001EEDF0,10,0x003710BC;0x00371178;0x00371234;0x00371348;0x003713FC;0x00371FAC;0x00372070;0x00372224;0x00372674;0x003727F0,19,0x00105908;0x0010590C;0x00105910;0x00105914;0x00105918;0x0010591C;0x00105920;0x00105924;0x00105928;0x0010592C;0x00105930;0x00105934;0x00105938;0x0010593C;0x00105940;0x00105944;0x00105948;0x00516860;0x0051B2F4,0,,game/actors,src/oot3d/game/actors/native_ready_large_band.cpp,actor,,BossTw_DrawMagicEffectModels,function,high,analysis/codebin_decompilation_batch_144.md,Builds the observed BossTw effect transforms and submits their animated models.,certain,manual_symbol:BossTw_DrawMagicEffectModels; confidence:high; source:analysis/codebin_decompilation_batch_144.md,maintained_symbol
eur_rev0,0x00105A88,0x00105BBF,312,FUN_00105a88,Global,oot3d_text,false,,0,unknown,undefined,0,,4,0x0037100C;0x0037103C;0x00372298;0x003759D0,4,0x00105BC0;0x00105BC4;0x00105BC8;0x00105BCC,0,,runtime,src/oot3d/runtime/native_indirect_ready_extended_roots.cpp,runtime,,RuntimeRoot_Rand_ZeroOne_And_sins_00105A88,function,high,analysis/codebin_decompilation_batch_151.md,"Executes the complete observed native runtime root through `Rand_ZeroOne`, `sins`, `coss`, `SQRT` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:RuntimeRoot_Rand_ZeroOne_And_sins_00105A88; confidence:high; source:analysis/codebin_decompilation_batch_151.md,maintained_symbol
eur_rev0,0x00105BD0,0x00105DFB,556,FUN_00105bd0,Global,oot3d_text,false,,0,unknown,undefined,0,,8,0x002CFCA0;0x00338F60;0x0037073C;0x00370778;0x00370818;0x00370D60;0x00370F5C;0x003758B0,19,0x00105DFC;0x00105E00;0x00105E04;0x00105E08;0x00105E0C;0x00105E10;0x00105E14;0x00105E18;0x00105E1C;0x00105E20;0x00105E24;0x00105E28;0x00105E2C;0x00196354;0x003D2AE4;0x0053CB6C;0x00587A14;0x00588844;0x00588846,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_SelectAndUpdateAnimationState_And_Math_Atan2S_00105BD0,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Actor_SelectAndUpdateAnimationState`, `Math_Atan2S`, `oot3d_sin_idx8`, `oot3d_cos_idx8` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SelectAndUpdateAnimationState_And_Math_Atan2S_00105BD0; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x00105E58,0x0010604F,504,EnFloormas_Land,Global,oot3d_text,false,,2,default,void,0,,10,0x0036AE14;0x00370378;0x00370410;0x0037043C;0x00370448;0x003705A0;0x00372AA8;0x003731E0;0x00373D40;0x00375BCC,10,0x00106050;0x00106054;0x00106058;0x0010605C;0x00106060;0x00106064;0x00106068;0x0010606C;0x00106070;0x001CABB8,0,,game/actors,src/oot3d/game/actors/En_Floormas/z_en_floormas.cpp,z_en_floormas,,EnFloormas_Land,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnFloormas workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnFloormas_Land; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x00106074,0x00106167,244,FUN_00106074,Global,oot3d_text,false,,0,unknown,undefined,1,0x002942E0,6,0x00370170;0x003702C8;0x00370350;0x003705A0;0x003731E0;0x00375BCC,13,0x00106168;0x0010616C;0x00106170;0x00106174;0x00106178;0x0010617C;0x00106180;0x00106184;0x00106188;0x0010618C;0x00106190;0x00106194;0x003CA1E4,0,,game/actors,src/oot3d/game/actors/native_six_callee_closure.cpp,actor,,EnPoSisters_UpdateDeathLightAnimation,function,high,analysis/codebin_decompilation_batch_131.md,Implements the observed native EnPoSisters_UpdateDeathLightAnimation contract through six already maintained direct dependencies.,certain,manual_symbol:EnPoSisters_UpdateDeathLightAnimation; confidence:high; source:analysis/codebin_decompilation_batch_131.md,maintained_symbol
eur_rev0,0x0010623C,0x0010630F,212,FUN_0010623c,Global,oot3d_text,false,,0,unknown,undefined,0,,5,0x0036AE14;0x003731E0;0x00373500;0x00375BCC;0x00375C08,11,0x00106310;0x00106314;0x00106318;0x0010631C;0x00106320;0x00106324;0x00106328;0x0010632C;0x00106330;0x001C60E0;0x00525E6C,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_ApproachF_0010623C,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `SkelAnime_UpdateNoPlayState_003731E0`, `Math_ApproachF`, `Animation_GetLastFrame`, `VectorSignedToFloat` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_ApproachF_0010623C; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x00106334,0x00106933,1436,BossFd2_BreatheFire,Global,oot3d_text,false,,2,default,void,0,,15,0x002CFCA0;0x0036AE14;0x0036FDE0;0x0036FEF4;0x00370084;0x00371E50;0x00372674;0x003727F0;0x003731E0;0x003735AC;0x003735E8;0x003736FC;0x00374A58;0x003758B0;0x00375BCC,26,0x0010672C;0x00106730;0x00106734;0x00106738;0x0010673C;0x00106740;0x00106744;0x00106748;0x0010674C;0x00106750;0x00106754;0x00106758;0x0010675C;0x00106760;0x00106764;0x00106768;0x0010676C;0x00106770;0x00106774;0x00106778;0x0010677C;0x00106780;0x00106784;0x00106788;0x0010678C;0x003D713C,0,,game/actors/bosses,src/oot3d/game/actors/Boss_Fd2/z_boss_fd2.cpp,z_boss_fd2,,BossFd2_BreatheFire,function,high,analysis/codebin_decompilation_batch_065.md,Maintained BossFd2 workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:BossFd2_BreatheFire; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x00106934,0x00106BAF,636,BossGoma_FloorAttack,Global,oot3d_text,false,,2,default,void,0,,9,0x0036AE14;0x0036FCA8;0x0036FCFC;0x003702C8;0x003731E0;0x003736FC;0x003759D0;0x00375BCC;0x00375C08,11,0x00106BB0;0x00106BB4;0x00106BB8;0x00106BBC;0x00106BC0;0x00106BC4;0x00106BC8;0x00106BCC;0x00106BD0;0x00106BD4;0x003E4894,0,,game/actors/bosses,src/oot3d/game/actors/Boss_Goma/z_boss_goma.cpp,z_boss_goma,,BossGoma_FloorAttack,function,high,analysis/codebin_decompilation_batch_059.md,Exact public OoT3D BossGoma entrypoint.,certain,manual_symbol:BossGoma_FloorAttack; confidence:high; source:analysis/codebin_decompilation_batch_059.md,maintained_symbol
eur_rev0,0x00106BD8,0x00106E83,684,FUN_00106bd8,Global,oot3d_text,false,,0,unknown,undefined,0,,9,0x00196AFC;0x0036FADC;0x0036FC20;0x00370084;0x003731E0;0x00373500;0x003736FC;0x003758B0;0x00375BCC,19,0x00106E84;0x00106E88;0x00106E8C;0x00106E90;0x00106E94;0x00106E98;0x00106E9C;0x00106EA0;0x00106EA4;0x00106EA8;0x00106EAC;0x00106EB0;0x00106EB4;0x00106EB8;0x00106EBC;0x00106EC0;0x00106EC4;0x00106EC8;0x0051B2F4,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_SkelAnime_UpdateNoPlayState_And_Animation_OnFrameImpl_00106BD8,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `SkelAnime_UpdateNoPlayState_003731E0`, `Animation_OnFrameImpl`, `Audio_PlayActorSound2`, `VectorSignedToFloat` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SkelAnime_UpdateNoPlayState_And_Animation_OnFrameImpl_00106BD8; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x00106ECC,0x00106F9F,212,FUN_00106ecc,Global,oot3d_text,false,,0,unknown,undefined,0,,4,0x00374428;0x00375BCC;0x00376340;0x00376864,6,0x00106FA0;0x00106FA4;0x00106FA8;0x00106FAC;0x00106FB0;0x00106FB4,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_Audio_PlayActorSound2_And_MoveForward_00106ECC,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `Audio_PlayActorSound2`, `Actor_MoveForward`, `Actor_UpdateBgCheckInfo`, `Actor_Kill` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Audio_PlayActorSound2_And_MoveForward_00106ECC; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x00106FB8,0x0010703B,132,EnFloormas_Split,Global,oot3d_text,false,,2,default,void,0,,4,0x003705A0;0x003731E0;0x00374A58;0x00375BCC,7,0x0010703C;0x00107040;0x00107044;0x00107048;0x0010704C;0x00107050;0x0019C3AC,0,,game/actors,src/oot3d/game/actors/En_Floormas/z_en_floormas.cpp,z_en_floormas,,EnFloormas_Split,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnFloormas workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnFloormas_Split; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x00107054,0x001070A7,84,FUN_00107054,Global,oot3d_text,false,,0,unknown,undefined,1,0x0026E628,2,0x0036F9D0;0x00374428,1,0x001070A8,0,,game/actors,src/oot3d/game/actors/native_contract_stream_121.cpp,actor,,EnYukabyun_SpawnHahenBurstAndKill,function,high,analysis/codebin_decompilation_batch_121.md,Spawns the observed Hahen fragment burst at the actor world position and kills the actor.,certain,manual_symbol:EnYukabyun_SpawnHahenBurstAndKill; confidence:high; source:analysis/codebin_decompilation_batch_121.md,maintained_symbol
eur_rev0,0x001073F8,0x0010747F,136,EnHeishi1_TurnTowardLink,Global,oot3d_text,false,,2,default,void,0,,4,0x0036FC20;0x003731E0;0x00373500;0x00375A18,7,0x00107480;0x00107484;0x00107488;0x0010748C;0x00107490;0x00107494;0x0019CBCC,0,,game/actors,src/oot3d/game/actors/En_Heishi1/z_en_heishi1.cpp,z_en_heishi1,,EnHeishi1_TurnTowardLink,function,high,analysis/codebin_decompilation_batch_066.md,Maintained EnHeishi1 workflow entrypoint in multi-actor tranche 066.,certain,manual_symbol:EnHeishi1_TurnTowardLink; confidence:high; source:analysis/codebin_decompilation_batch_066.md,maintained_symbol
eur_rev0,0x00107498,0x00107543,172,EnHeishi3_Catch,Global,oot3d_text,false,,2,default,void,0,,4,0x003731E0;0x003736FC;0x00375A18;0x00375BCC,8,0x00107544;0x00107548;0x0010754C;0x00107550;0x00107554;0x00107558;0x0010755C;0x0019CC20,0,,game/actors,src/oot3d/game/actors/En_Heishi3/z_en_heishi3.cpp,z_en_heishi3,,EnHeishi3_Catch,function,high,analysis/codebin_decompilation_batch_074.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnHeishi3_Catch; confidence:high; source:analysis/codebin_decompilation_batch_074.md,maintained_symbol
eur_rev0,0x00107560,0x0010772F,464,EnWallmas_TakePlayer,Global,oot3d_text,false,,2,default,void,0,,8,0x0036F4F0;0x0036F57C;0x0036F59C;0x003705A0;0x003731E0;0x003736FC;0x0037547C;0x00375BCC,18,0x00107730;0x00107734;0x00107738;0x0010773C;0x00107740;0x00107744;0x00107748;0x0010774C;0x00107750;0x00107754;0x00107758;0x0010775C;0x00107760;0x00107764;0x00107768;0x0054AC20;0x0054AC24;0x0058795C,0,,game/actors,src/oot3d/game/actors/En_Wallmas/z_en_wallmas.cpp,z_en_wallmas,,EnWallmas_TakePlayer,function,high,analysis/codebin_decompilation_batch_062.md,Maintained EnWallmas workflow entrypoint in multi-enemy tranche 062.,certain,manual_symbol:EnWallmas_TakePlayer; confidence:high; source:analysis/codebin_decompilation_batch_062.md,maintained_symbol
eur_rev0,0x0010776C,0x001079CB,608,EnFloormas_GrabLink,Global,oot3d_text,false,,2,default,void,0,,7,0x002CFCA0;0x00338F60;0x0036F44C;0x0036F4E4;0x0036F59C;0x0037043C;0x003731E0,0,,0,,game/actors,src/oot3d/game/actors/En_Floormas/z_en_floormas.cpp,z_en_floormas,,EnFloormas_GrabLink,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnFloormas workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnFloormas_GrabLink; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x00107A40,0x00107AC3,132,FUN_00107a40,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x0036F410;0x003759D0,9,0x00107AC4;0x00107AC8;0x00107ACC;0x00107AD0;0x00107AD4;0x00107AD8;0x00107ADC;0x00107AE0;0x005135B4,0,,engine/render,src/oot3d/engine/render/bgspot00hanebasi_settorchlightinfo.cpp,BgSpot00Hanebasi_SetTorchLightInfo,,BgSpot00Hanebasi_SetTorchLightInfo,function,high,analysis/codebin_decompilation_batch_209.md,"The original OoT3D action root is exact and owner-typed. Pinned N64 behavior independently identifies BgSpot00Hanebasi_SetTorchLightInfo through the tranche-209 unique_behavior_fingerprint gate using shared calls Lights_PointGlowSetInfo, Rand_ZeroOne. Only the gameplay action name is shared; the 3DS body, entry, size, calling behavior and renderer extensions remain authoritative.",certain,manual_symbol:BgSpot00Hanebasi_SetTorchLightInfo; confidence:high; source:analysis/codebin_decompilation_batch_209.md,maintained_symbol
eur_rev0,0x00107AE4,0x00107CAB,456,FUN_00107ae4,Global,oot3d_text,false,,0,unknown,undefined,0,,9,0x0036AE14;0x0036F2F8;0x0036F32C;0x0036F364;0x00370378;0x003731E0;0x00373264;0x00375BCC;0x00375C08,12,0x00107CAC;0x00107CB0;0x00107CB4;0x00107CB8;0x00107CBC;0x00107CC0;0x00107CC4;0x00107CC8;0x00107CCC;0x00107CD0;0x00107CD4;0x0011C3F4,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_ScaledStepToS_00107AE4,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `SkelAnime_UpdateNoPlayState_003731E0`, `Math_ScaledStepToS`, `FUN_0036f364`, `FUN_0036f32c` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_ScaledStepToS_00107AE4; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
